Sensor S/N;YYYY-MM-DDThh:mm:ss (UTC);Value;Unit;Status
E80A060014BA;2026-06-13T06:15:24Z;4.55;°C;
E80A060014BA;2026-06-13T06:16:24Z;4.55;°C;
E80A060014BA;2026-06-13T06:17:24Z;4.48;°C;
E80A060014BA;2026-06-13T06:18:24Z;4.42;°C;
E80A060014BA;2026-06-13T06:19:24Z;4.36;°C;
E80A060014BA;2026-06-13T06:20:24Z;4.30;°C;
E80A060014BA;2026-06-13T06:21:24Z;4.23;°C;
E80A060014BA;2026-06-13T06:22:24Z;4.23;°C;
E80A060014BA;2026-06-13T06:23:24Z;4.17;°C;
E80A060014BA;2026-06-13T06:24:24Z;4.11;°C;
E80A060014BA;2026-06-13T06:25:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:26:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:27:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:28:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:29:24Z;3.98;°C;
E80A060014BA;2026-06-13T06:30:24Z;3.98;°C;
E80A060014BA;2026-06-13T06:31:24Z;3.92;°C;
E80A060014BA;2026-06-13T06:32:24Z;3.92;°C;
E80A060014BA;2026-06-13T06:33:24Z;3.92;°C;
E80A060014BA;2026-06-13T06:34:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:35:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:36:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:37:24Z;3.80;°C;
E80A060014BA;2026-06-13T06:38:24Z;3.80;°C;
E80A060014BA;2026-06-13T06:39:24Z;3.80;°C;
E80A060014BA;2026-06-13T06:40:24Z;3.80;°C;
E80A060014BA;2026-06-13T06:41:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:42:24Z;3.80;°C;
E80A060014BA;2026-06-13T06:43:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:44:24Z;3.86;°C;
E80A060014BA;2026-06-13T06:45:24Z;3.92;°C;
E80A060014BA;2026-06-13T06:46:24Z;3.92;°C;
E80A060014BA;2026-06-13T06:47:24Z;3.98;°C;
E80A060014BA;2026-06-13T06:48:24Z;3.98;°C;
E80A060014BA;2026-06-13T06:49:24Z;3.98;°C;
E80A060014BA;2026-06-13T06:50:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:51:24Z;4.05;°C;
E80A060014BA;2026-06-13T06:52:24Z;4.11;°C;
E80A060014BA;2026-06-13T06:53:24Z;4.11;°C;
E80A060014BA;2026-06-13T06:54:24Z;4.17;°C;
E80A060014BA;2026-06-13T06:55:24Z;4.17;°C;
E80A060014BA;2026-06-13T06:56:24Z;4.23;°C;
E80A060014BA;2026-06-13T06:57:24Z;4.23;°C;
